ksh,xm,sfzh,lxdh,yxdh,yxmc,kldm,zydh,zymc,pcdm
21376666094320,zhang94319,8888,8888,A231,SDKJDX,2,22,English,1
21376666094321,zhang94320,8888,8888,A231,SDKJDX,2,22,English,1
21376666094322,zhang94321,8888,8888,A231,SDKJDX,2,22,English,1
21376666094323,zhang94322,8888,8888,A231,SDKJDX,2,22,English,1
21376666094324,zhang94323,8888,8888,A231,SDKJDX,2,22,English,1
21376666094325,zhang94324,8888,8888,A231,SDKJDX,2,22,English,1
21376666094326,zhang94325,8888,8888,A231,SDKJDX,2,22,English,1
21376666094327,zhang94326,8888,8888,A231,SDKJDX,2,22,English,1
21376666094328,zhang94327,8888,8888,A231,SDKJDX,2,22,English,1
21376666094329,zhang94328,8888,8888,A231,SDKJDX,2,22,English,1
21376666094330,zhang94329,8888,8888,A231,SDKJDX,2,22,English,1
21376666094331,zhang94330,8888,8888,A231,SDKJDX,2,22,English,1
21376666094332,zhang94331,8888,8888,A231,SDKJDX,2,22,English,1
21376666094333,zhang94332,8888,8888,A231,SDKJDX,2,22,English,1
21376666094334,zhang94333,8888,8888,A231,SDKJDX,2,22,English,1
21376666094335,zhang94334,8888,8888,A231,SDKJDX,2,22,English,1
21376666094336,zhang94335,8888,8888,A231,SDKJDX,2,22,English,1
21376666094337,zhang94336,8888,8888,A231,SDKJDX,2,22,English,1
21376666094338,zhang94337,8888,8888,A231,SDKJDX,2,22,English,1
21376666094339,zhang94338,8888,8888,A231,SDKJDX,2,22,English,1
21376666094340,zhang94339,8888,8888,A231,SDKJDX,2,22,English,1
21376666094341,zhang94340,8888,8888,A231,SDKJDX,2,22,English,1
21376666094342,zhang94341,8888,8888,A231,SDKJDX,2,22,English,1
21376666094343,zhang94342,8888,8888,A231,SDKJDX,2,22,English,1
21376666094344,zhang94343,8888,8888,A231,SDKJDX,2,22,English,1
21376666094345,zhang94344,8888,8888,A231,SDKJDX,2,22,English,1
21376666094346,zhang94345,8888,8888,A231,SDKJDX,2,22,English,1
21376666094347,zhang94346,8888,8888,A231,SDKJDX,2,22,English,1
21376666094348,zhang94347,8888,8888,A231,SDKJDX,2,22,English,1
21376666094349,zhang94348,8888,8888,A231,SDKJDX,2,22,English,1
21376666094350,zhang94349,8888,8888,A231,SDKJDX,2,22,English,1
21376666094351,zhang94350,8888,8888,A231,SDKJDX,2,22,English,1
21376666094352,zhang94351,8888,8888,A231,SDKJDX,2,22,English,1
21376666094353,zhang94352,8888,8888,A231,SDKJDX,2,22,English,1
21376666094354,zhang94353,8888,8888,A231,SDKJDX,2,22,English,1
21376666094355,zhang94354,8888,8888,A231,SDKJDX,2,22,English,1
21376666094356,zhang94355,8888,8888,A231,SDKJDX,2,22,English,1
21376666094357,zhang94356,8888,8888,A231,SDKJDX,2,22,English,1
21376666094358,zhang94357,8888,8888,A231,SDKJDX,2,22,English,1
21376666094359,zhang94358,8888,8888,A231,SDKJDX,2,22,English,1
21376666094360,zhang94359,8888,8888,A231,SDKJDX,2,22,English,1
21376666094361,zhang94360,8888,8888,A231,SDKJDX,2,22,English,1
21376666094362,zhang94361,8888,8888,A231,SDKJDX,2,22,English,1
21376666094363,zhang94362,8888,8888,A231,SDKJDX,2,22,English,1
21376666094364,zhang94363,8888,8888,A231,SDKJDX,2,22,English,1
21376666094365,zhang94364,8888,8888,A231,SDKJDX,2,22,English,1
21376666094366,zhang94365,8888,8888,A231,SDKJDX,2,22,English,1
21376666094367,zhang94366,8888,8888,A231,SDKJDX,2,22,English,1
21376666094368,zhang94367,8888,8888,A231,SDKJDX,2,22,English,1
21376666094369,zhang94368,8888,8888,A231,SDKJDX,2,22,English,1
21376666094370,zhang94369,8888,8888,A231,SDKJDX,2,22,English,1
21376666094371,zhang94370,8888,8888,A231,SDKJDX,2,22,English,1
21376666094372,zhang94371,8888,8888,A231,SDKJDX,2,22,English,1
21376666094373,zhang94372,8888,8888,A231,SDKJDX,2,22,English,1
21376666094374,zhang94373,8888,8888,A231,SDKJDX,2,22,English,1
21376666094375,zhang94374,8888,8888,A231,SDKJDX,2,22,English,1
21376666094376,zhang94375,8888,8888,A231,SDKJDX,2,22,English,1
21376666094377,zhang94376,8888,8888,A231,SDKJDX,2,22,English,1
21376666094378,zhang94377,8888,8888,A231,SDKJDX,2,22,English,1
21376666094379,zhang94378,8888,8888,A231,SDKJDX,2,22,English,1
21376666094380,zhang94379,8888,8888,A231,SDKJDX,2,22,English,1
21376666094381,zhang94380,8888,8888,A231,SDKJDX,2,22,English,1
21376666094382,zhang94381,8888,8888,A231,SDKJDX,2,22,English,1
21376666094383,zhang94382,8888,8888,A231,SDKJDX,2,22,English,1
21376666094384,zhang94383,8888,8888,A231,SDKJDX,2,22,English,1
21376666094385,zhang94384,8888,8888,A231,SDKJDX,2,22,English,1
21376666094386,zhang94385,8888,8888,A231,SDKJDX,2,22,English,1
21376666094387,zhang94386,8888,8888,A231,SDKJDX,2,22,English,1
21376666094388,zhang94387,8888,8888,A231,SDKJDX,2,22,English,1
21376666094389,zhang94388,8888,8888,A231,SDKJDX,2,22,English,1
21376666094390,zhang94389,8888,8888,A231,SDKJDX,2,22,English,1
21376666094391,zhang94390,8888,8888,A231,SDKJDX,2,22,English,1
21376666094392,zhang94391,8888,8888,A231,SDKJDX,2,22,English,1
21376666094393,zhang94392,8888,8888,A231,SDKJDX,2,22,English,1
21376666094394,zhang94393,8888,8888,A231,SDKJDX,2,22,English,1
21376666094395,zhang94394,8888,8888,A231,SDKJDX,2,22,English,1
21376666094396,zhang94395,8888,8888,A231,SDKJDX,2,22,English,1
21376666094397,zhang94396,8888,8888,A231,SDKJDX,2,22,English,1
21376666094398,zhang94397,8888,8888,A231,SDKJDX,2,22,English,1
21376666094399,zhang94398,8888,8888,A231,SDKJDX,2,22,English,1
21376666094400,zhang94399,8888,8888,A231,SDKJDX,2,22,English,1
21376666094401,zhang94400,8888,8888,A231,SDKJDX,2,22,English,1
21376666094402,zhang94401,8888,8888,A231,SDKJDX,2,22,English,1
21376666094403,zhang94402,8888,8888,A231,SDKJDX,2,22,English,1
21376666094404,zhang94403,8888,8888,A231,SDKJDX,2,22,English,1
21376666094405,zhang94404,8888,8888,A231,SDKJDX,2,22,English,1
21376666094406,zhang94405,8888,8888,A231,SDKJDX,2,22,English,1
21376666094407,zhang94406,8888,8888,A231,SDKJDX,2,22,English,1
21376666094408,zhang94407,8888,8888,A231,SDKJDX,2,22,English,1
21376666094409,zhang94408,8888,8888,A231,SDKJDX,2,22,English,1
21376666094410,zhang94409,8888,8888,A231,SDKJDX,2,22,English,1
21376666094411,zhang94410,8888,8888,A231,SDKJDX,2,22,English,1
21376666094412,zhang94411,8888,8888,A231,SDKJDX,2,22,English,1
21376666094413,zhang94412,8888,8888,A231,SDKJDX,2,22,English,1
21376666094414,zhang94413,8888,8888,A231,SDKJDX,2,22,English,1
21376666094415,zhang94414,8888,8888,A231,SDKJDX,2,22,English,1
21376666094416,zhang94415,8888,8888,A231,SDKJDX,2,22,English,1
21376666094417,zhang94416,8888,8888,A231,SDKJDX,2,22,English,1
21376666094418,zhang94417,8888,8888,A231,SDKJDX,2,22,English,1
21376666094419,zhang94418,8888,8888,A231,SDKJDX,2,22,English,1
21376666094420,zhang94419,8888,8888,A231,SDKJDX,2,22,English,1
21376666094421,zhang94420,8888,8888,A231,SDKJDX,2,22,English,1
21376666094422,zhang94421,8888,8888,A231,SDKJDX,2,22,English,1
21376666094423,zhang94422,8888,8888,A231,SDKJDX,2,22,English,1
21376666094424,zhang94423,8888,8888,A231,SDKJDX,2,22,English,1
21376666094425,zhang94424,8888,8888,A231,SDKJDX,2,22,English,1
21376666094426,zhang94425,8888,8888,A231,SDKJDX,2,22,English,1
21376666094427,zhang94426,8888,8888,A231,SDKJDX,2,22,English,1
21376666094428,zhang94427,8888,8888,A231,SDKJDX,2,22,English,1
21376666094429,zhang94428,8888,8888,A231,SDKJDX,2,22,English,1
21376666094430,zhang94429,8888,8888,A231,SDKJDX,2,22,English,1
21376666094431,zhang94430,8888,8888,A231,SDKJDX,2,22,English,1
21376666094432,zhang94431,8888,8888,A231,SDKJDX,2,22,English,1
21376666094433,zhang94432,8888,8888,A231,SDKJDX,2,22,English,1
21376666094434,zhang94433,8888,8888,A231,SDKJDX,2,22,English,1
21376666094435,zhang94434,8888,8888,A231,SDKJDX,2,22,English,1
21376666094436,zhang94435,8888,8888,A231,SDKJDX,2,22,English,1
21376666094437,zhang94436,8888,8888,A231,SDKJDX,2,22,English,1
21376666094438,zhang94437,8888,8888,A231,SDKJDX,2,22,English,1
21376666094439,zhang94438,8888,8888,A231,SDKJDX,2,22,English,1
21376666094440,zhang94439,8888,8888,A231,SDKJDX,2,22,English,1
21376666094441,zhang94440,8888,8888,A231,SDKJDX,2,22,English,1
21376666094442,zhang94441,8888,8888,A231,SDKJDX,2,22,English,1
21376666094443,zhang94442,8888,8888,A231,SDKJDX,2,22,English,1
21376666094444,zhang94443,8888,8888,A231,SDKJDX,2,22,English,1
21376666094445,zhang94444,8888,8888,A231,SDKJDX,2,22,English,1
21376666094446,zhang94445,8888,8888,A231,SDKJDX,2,22,English,1
21376666094447,zhang94446,8888,8888,A231,SDKJDX,2,22,English,1
21376666094448,zhang94447,8888,8888,A231,SDKJDX,2,22,English,1
21376666094449,zhang94448,8888,8888,A231,SDKJDX,2,22,English,1
21376666094450,zhang94449,8888,8888,A231,SDKJDX,2,22,English,1
21376666094451,zhang94450,8888,8888,A231,SDKJDX,2,22,English,1
21376666094452,zhang94451,8888,8888,A231,SDKJDX,2,22,English,1
21376666094453,zhang94452,8888,8888,A231,SDKJDX,2,22,English,1
21376666094454,zhang94453,8888,8888,A231,SDKJDX,2,22,English,1
21376666094455,zhang94454,8888,8888,A231,SDKJDX,2,22,English,1
21376666094456,zhang94455,8888,8888,A231,SDKJDX,2,22,English,1
21376666094457,zhang94456,8888,8888,A231,SDKJDX,2,22,English,1
21376666094458,zhang94457,8888,8888,A231,SDKJDX,2,22,English,1
21376666094459,zhang94458,8888,8888,A231,SDKJDX,2,22,English,1
21376666094460,zhang94459,8888,8888,A231,SDKJDX,2,22,English,1
21376666094461,zhang94460,8888,8888,A231,SDKJDX,2,22,English,1
21376666094462,zhang94461,8888,8888,A231,SDKJDX,2,22,English,1
21376666094463,zhang94462,8888,8888,A231,SDKJDX,2,22,English,1
21376666094464,zhang94463,8888,8888,A231,SDKJDX,2,22,English,1
21376666094465,zhang94464,8888,8888,A231,SDKJDX,2,22,English,1
21376666094466,zhang94465,8888,8888,A231,SDKJDX,2,22,English,1
21376666094467,zhang94466,8888,8888,A231,SDKJDX,2,22,English,1
21376666094468,zhang94467,8888,8888,A231,SDKJDX,2,22,English,1
21376666094469,zhang94468,8888,8888,A231,SDKJDX,2,22,English,1
21376666094470,zhang94469,8888,8888,A231,SDKJDX,2,22,English,1
21376666094471,zhang94470,8888,8888,A231,SDKJDX,2,22,English,1
21376666094472,zhang94471,8888,8888,A231,SDKJDX,2,22,English,1
21376666094473,zhang94472,8888,8888,A231,SDKJDX,2,22,English,1
21376666094474,zhang94473,8888,8888,A231,SDKJDX,2,22,English,1
21376666094475,zhang94474,8888,8888,A231,SDKJDX,2,22,English,1
21376666094476,zhang94475,8888,8888,A231,SDKJDX,2,22,English,1
21376666094477,zhang94476,8888,8888,A231,SDKJDX,2,22,English,1
21376666094478,zhang94477,8888,8888,A231,SDKJDX,2,22,English,1
21376666094479,zhang94478,8888,8888,A231,SDKJDX,2,22,English,1
21376666094480,zhang94479,8888,8888,A231,SDKJDX,2,22,English,1
21376666094481,zhang94480,8888,8888,A231,SDKJDX,2,22,English,1
21376666094482,zhang94481,8888,8888,A231,SDKJDX,2,22,English,1
21376666094483,zhang94482,8888,8888,A231,SDKJDX,2,22,English,1
21376666094484,zhang94483,8888,8888,A231,SDKJDX,2,22,English,1
21376666094485,zhang94484,8888,8888,A231,SDKJDX,2,22,English,1
21376666094486,zhang94485,8888,8888,A231,SDKJDX,2,22,English,1
21376666094487,zhang94486,8888,8888,A231,SDKJDX,2,22,English,1
21376666094488,zhang94487,8888,8888,A231,SDKJDX,2,22,English,1
21376666094489,zhang94488,8888,8888,A231,SDKJDX,2,22,English,1
21376666094490,zhang94489,8888,8888,A231,SDKJDX,2,22,English,1
21376666094491,zhang94490,8888,8888,A231,SDKJDX,2,22,English,1
21376666094492,zhang94491,8888,8888,A231,SDKJDX,2,22,English,1
21376666094493,zhang94492,8888,8888,A231,SDKJDX,2,22,English,1
21376666094494,zhang94493,8888,8888,A231,SDKJDX,2,22,English,1
21376666094495,zhang94494,8888,8888,A231,SDKJDX,2,22,English,1
21376666094496,zhang94495,8888,8888,A231,SDKJDX,2,22,English,1
21376666094497,zhang94496,8888,8888,A231,SDKJDX,2,22,English,1
21376666094498,zhang94497,8888,8888,A231,SDKJDX,2,22,English,1
21376666094499,zhang94498,8888,8888,A231,SDKJDX,2,22,English,1
21376666094500,zhang94499,8888,8888,A231,SDKJDX,2,22,English,1
21376666094501,zhang94500,8888,8888,A231,SDKJDX,2,22,English,1
21376666094502,zhang94501,8888,8888,A231,SDKJDX,2,22,English,1
21376666094503,zhang94502,8888,8888,A231,SDKJDX,2,22,English,1
21376666094504,zhang94503,8888,8888,A231,SDKJDX,2,22,English,1
21376666094505,zhang94504,8888,8888,A231,SDKJDX,2,22,English,1
21376666094506,zhang94505,8888,8888,A231,SDKJDX,2,22,English,1
21376666094507,zhang94506,8888,8888,A231,SDKJDX,2,22,English,1
21376666094508,zhang94507,8888,8888,A231,SDKJDX,2,22,English,1
21376666094509,zhang94508,8888,8888,A231,SDKJDX,2,22,English,1
21376666094510,zhang94509,8888,8888,A231,SDKJDX,2,22,English,1
21376666094511,zhang94510,8888,8888,A231,SDKJDX,2,22,English,1
21376666094512,zhang94511,8888,8888,A231,SDKJDX,2,22,English,1
21376666094513,zhang94512,8888,8888,A231,SDKJDX,2,22,English,1
21376666094514,zhang94513,8888,8888,A231,SDKJDX,2,22,English,1
21376666094515,zhang94514,8888,8888,A231,SDKJDX,2,22,English,1
21376666094516,zhang94515,8888,8888,A231,SDKJDX,2,22,English,1
21376666094517,zhang94516,8888,8888,A231,SDKJDX,2,22,English,1
21376666094518,zhang94517,8888,8888,A231,SDKJDX,2,22,English,1
21376666094519,zhang94518,8888,8888,A231,SDKJDX,2,22,English,1
21376666094520,zhang94519,8888,8888,A231,SDKJDX,2,22,English,1
21376666094521,zhang94520,8888,8888,A231,SDKJDX,2,22,English,1
21376666094522,zhang94521,8888,8888,A231,SDKJDX,2,22,English,1
21376666094523,zhang94522,8888,8888,A231,SDKJDX,2,22,English,1
21376666094524,zhang94523,8888,8888,A231,SDKJDX,2,22,English,1
21376666094525,zhang94524,8888,8888,A231,SDKJDX,2,22,English,1
21376666094526,zhang94525,8888,8888,A231,SDKJDX,2,22,English,1
21376666094527,zhang94526,8888,8888,A231,SDKJDX,2,22,English,1
21376666094528,zhang94527,8888,8888,A231,SDKJDX,2,22,English,1
21376666094529,zhang94528,8888,8888,A231,SDKJDX,2,22,English,1
21376666094530,zhang94529,8888,8888,A231,SDKJDX,2,22,English,1
21376666094531,zhang94530,8888,8888,A231,SDKJDX,2,22,English,1
21376666094532,zhang94531,8888,8888,A231,SDKJDX,2,22,English,1
21376666094533,zhang94532,8888,8888,A231,SDKJDX,2,22,English,1
21376666094534,zhang94533,8888,8888,A231,SDKJDX,2,22,English,1
21376666094535,zhang94534,8888,8888,A231,SDKJDX,2,22,English,1
21376666094536,zhang94535,8888,8888,A231,SDKJDX,2,22,English,1
21376666094537,zhang94536,8888,8888,A231,SDKJDX,2,22,English,1
21376666094538,zhang94537,8888,8888,A231,SDKJDX,2,22,English,1
21376666094539,zhang94538,8888,8888,A231,SDKJDX,2,22,English,1
21376666094540,zhang94539,8888,8888,A231,SDKJDX,2,22,English,1
21376666094541,zhang94540,8888,8888,A231,SDKJDX,2,22,English,1
21376666094542,zhang94541,8888,8888,A231,SDKJDX,2,22,English,1
21376666094543,zhang94542,8888,8888,A231,SDKJDX,2,22,English,1
21376666094544,zhang94543,8888,8888,A231,SDKJDX,2,22,English,1
21376666094545,zhang94544,8888,8888,A231,SDKJDX,2,22,English,1
21376666094546,zhang94545,8888,8888,A231,SDKJDX,2,22,English,1
21376666094547,zhang94546,8888,8888,A231,SDKJDX,2,22,English,1
21376666094548,zhang94547,8888,8888,A231,SDKJDX,2,22,English,1
21376666094549,zhang94548,8888,8888,A231,SDKJDX,2,22,English,1
21376666094550,zhang94549,8888,8888,A231,SDKJDX,2,22,English,1
21376666094551,zhang94550,8888,8888,A231,SDKJDX,2,22,English,1
21376666094552,zhang94551,8888,8888,A231,SDKJDX,2,22,English,1
21376666094553,zhang94552,8888,8888,A231,SDKJDX,2,22,English,1
21376666094554,zhang94553,8888,8888,A231,SDKJDX,2,22,English,1
21376666094555,zhang94554,8888,8888,A231,SDKJDX,2,22,English,1
21376666094556,zhang94555,8888,8888,A231,SDKJDX,2,22,English,1
21376666094557,zhang94556,8888,8888,A231,SDKJDX,2,22,English,1
21376666094558,zhang94557,8888,8888,A231,SDKJDX,2,22,English,1
21376666094559,zhang94558,8888,8888,A231,SDKJDX,2,22,English,1
21376666094560,zhang94559,8888,8888,A231,SDKJDX,2,22,English,1
21376666094561,zhang94560,8888,8888,A231,SDKJDX,2,22,English,1
21376666094562,zhang94561,8888,8888,A231,SDKJDX,2,22,English,1
21376666094563,zhang94562,8888,8888,A231,SDKJDX,2,22,English,1
21376666094564,zhang94563,8888,8888,A231,SDKJDX,2,22,English,1
21376666094565,zhang94564,8888,8888,A231,SDKJDX,2,22,English,1
21376666094566,zhang94565,8888,8888,A231,SDKJDX,2,22,English,1
21376666094567,zhang94566,8888,8888,A231,SDKJDX,2,22,English,1
21376666094568,zhang94567,8888,8888,A231,SDKJDX,2,22,English,1
21376666094569,zhang94568,8888,8888,A231,SDKJDX,2,22,English,1
21376666094570,zhang94569,8888,8888,A231,SDKJDX,2,22,English,1
21376666094571,zhang94570,8888,8888,A231,SDKJDX,2,22,English,1
21376666094572,zhang94571,8888,8888,A231,SDKJDX,2,22,English,1
21376666094573,zhang94572,8888,8888,A231,SDKJDX,2,22,English,1
21376666094574,zhang94573,8888,8888,A231,SDKJDX,2,22,English,1
21376666094575,zhang94574,8888,8888,A231,SDKJDX,2,22,English,1
21376666094576,zhang94575,8888,8888,A231,SDKJDX,2,22,English,1
21376666094577,zhang94576,8888,8888,A231,SDKJDX,2,22,English,1
21376666094578,zhang94577,8888,8888,A231,SDKJDX,2,22,English,1
21376666094579,zhang94578,8888,8888,A231,SDKJDX,2,22,English,1
21376666094580,zhang94579,8888,8888,A231,SDKJDX,2,22,English,1
21376666094581,zhang94580,8888,8888,A231,SDKJDX,2,22,English,1
21376666094582,zhang94581,8888,8888,A231,SDKJDX,2,22,English,1
21376666094583,zhang94582,8888,8888,A231,SDKJDX,2,22,English,1
21376666094584,zhang94583,8888,8888,A231,SDKJDX,2,22,English,1
21376666094585,zhang94584,8888,8888,A231,SDKJDX,2,22,English,1
21376666094586,zhang94585,8888,8888,A231,SDKJDX,2,22,English,1
21376666094587,zhang94586,8888,8888,A231,SDKJDX,2,22,English,1
21376666094588,zhang94587,8888,8888,A231,SDKJDX,2,22,English,1
21376666094589,zhang94588,8888,8888,A231,SDKJDX,2,22,English,1
21376666094590,zhang94589,8888,8888,A231,SDKJDX,2,22,English,1
21376666094591,zhang94590,8888,8888,A231,SDKJDX,2,22,English,1
21376666094592,zhang94591,8888,8888,A231,SDKJDX,2,22,English,1
21376666094593,zhang94592,8888,8888,A231,SDKJDX,2,22,English,1
21376666094594,zhang94593,8888,8888,A231,SDKJDX,2,22,English,1
21376666094595,zhang94594,8888,8888,A231,SDKJDX,2,22,English,1
21376666094596,zhang94595,8888,8888,A231,SDKJDX,2,22,English,1
21376666094597,zhang94596,8888,8888,A231,SDKJDX,2,22,English,1
21376666094598,zhang94597,8888,8888,A231,SDKJDX,2,22,English,1
21376666094599,zhang94598,8888,8888,A231,SDKJDX,2,22,English,1
21376666094600,zhang94599,8888,8888,A231,SDKJDX,2,22,English,1
21376666094601,zhang94600,8888,8888,A231,SDKJDX,2,22,English,1
21376666094602,zhang94601,8888,8888,A231,SDKJDX,2,22,English,1
21376666094603,zhang94602,8888,8888,A231,SDKJDX,2,22,English,1
21376666094604,zhang94603,8888,8888,A231,SDKJDX,2,22,English,1
21376666094605,zhang94604,8888,8888,A231,SDKJDX,2,22,English,1
21376666094606,zhang94605,8888,8888,A231,SDKJDX,2,22,English,1
21376666094607,zhang94606,8888,8888,A231,SDKJDX,2,22,English,1
21376666094608,zhang94607,8888,8888,A231,SDKJDX,2,22,English,1
21376666094609,zhang94608,8888,8888,A231,SDKJDX,2,22,English,1
21376666094610,zhang94609,8888,8888,A231,SDKJDX,2,22,English,1
21376666094611,zhang94610,8888,8888,A231,SDKJDX,2,22,English,1
21376666094612,zhang94611,8888,8888,A231,SDKJDX,2,22,English,1
21376666094613,zhang94612,8888,8888,A231,SDKJDX,2,22,English,1
21376666094614,zhang94613,8888,8888,A231,SDKJDX,2,22,English,1
21376666094615,zhang94614,8888,8888,A231,SDKJDX,2,22,English,1
21376666094616,zhang94615,8888,8888,A231,SDKJDX,2,22,English,1
21376666094617,zhang94616,8888,8888,A231,SDKJDX,2,22,English,1
21376666094618,zhang94617,8888,8888,A231,SDKJDX,2,22,English,1
21376666094619,zhang94618,8888,8888,A231,SDKJDX,2,22,English,1
21376666094620,zhang94619,8888,8888,A231,SDKJDX,2,22,English,1
21376666094621,zhang94620,8888,8888,A231,SDKJDX,2,22,English,1
21376666094622,zhang94621,8888,8888,A231,SDKJDX,2,22,English,1
21376666094623,zhang94622,8888,8888,A231,SDKJDX,2,22,English,1
21376666094624,zhang94623,8888,8888,A231,SDKJDX,2,22,English,1
21376666094625,zhang94624,8888,8888,A231,SDKJDX,2,22,English,1
21376666094626,zhang94625,8888,8888,A231,SDKJDX,2,22,English,1
21376666094627,zhang94626,8888,8888,A231,SDKJDX,2,22,English,1
21376666094628,zhang94627,8888,8888,A231,SDKJDX,2,22,English,1
21376666094629,zhang94628,8888,8888,A231,SDKJDX,2,22,English,1
21376666094630,zhang94629,8888,8888,A231,SDKJDX,2,22,English,1
21376666094631,zhang94630,8888,8888,A231,SDKJDX,2,22,English,1
21376666094632,zhang94631,8888,8888,A231,SDKJDX,2,22,English,1
21376666094633,zhang94632,8888,8888,A231,SDKJDX,2,22,English,1
21376666094634,zhang94633,8888,8888,A231,SDKJDX,2,22,English,1
21376666094635,zhang94634,8888,8888,A231,SDKJDX,2,22,English,1
21376666094636,zhang94635,8888,8888,A231,SDKJDX,2,22,English,1
21376666094637,zhang94636,8888,8888,A231,SDKJDX,2,22,English,1
21376666094638,zhang94637,8888,8888,A231,SDKJDX,2,22,English,1
21376666094639,zhang94638,8888,8888,A231,SDKJDX,2,22,English,1
21376666094640,zhang94639,8888,8888,A231,SDKJDX,2,22,English,1
21376666094641,zhang94640,8888,8888,A231,SDKJDX,2,22,English,1
21376666094642,zhang94641,8888,8888,A231,SDKJDX,2,22,English,1
21376666094643,zhang94642,8888,8888,A231,SDKJDX,2,22,English,1
21376666094644,zhang94643,8888,8888,A231,SDKJDX,2,22,English,1
21376666094645,zhang94644,8888,8888,A231,SDKJDX,2,22,English,1
21376666094646,zhang94645,8888,8888,A231,SDKJDX,2,22,English,1
21376666094647,zhang94646,8888,8888,A231,SDKJDX,2,22,English,1
21376666094648,zhang94647,8888,8888,A231,SDKJDX,2,22,English,1
21376666094649,zhang94648,8888,8888,A231,SDKJDX,2,22,English,1
21376666094650,zhang94649,8888,8888,A231,SDKJDX,2,22,English,1
21376666094651,zhang94650,8888,8888,A231,SDKJDX,2,22,English,1
21376666094652,zhang94651,8888,8888,A231,SDKJDX,2,22,English,1
21376666094653,zhang94652,8888,8888,A231,SDKJDX,2,22,English,1
21376666094654,zhang94653,8888,8888,A231,SDKJDX,2,22,English,1
21376666094655,zhang94654,8888,8888,A231,SDKJDX,2,22,English,1
21376666094656,zhang94655,8888,8888,A231,SDKJDX,2,22,English,1
21376666094657,zhang94656,8888,8888,A231,SDKJDX,2,22,English,1
21376666094658,zhang94657,8888,8888,A231,SDKJDX,2,22,English,1
21376666094659,zhang94658,8888,8888,A231,SDKJDX,2,22,English,1
21376666094660,zhang94659,8888,8888,A231,SDKJDX,2,22,English,1
21376666094661,zhang94660,8888,8888,A231,SDKJDX,2,22,English,1
21376666094662,zhang94661,8888,8888,A231,SDKJDX,2,22,English,1
21376666094663,zhang94662,8888,8888,A231,SDKJDX,2,22,English,1
21376666094664,zhang94663,8888,8888,A231,SDKJDX,2,22,English,1
21376666094665,zhang94664,8888,8888,A231,SDKJDX,2,22,English,1
21376666094666,zhang94665,8888,8888,A231,SDKJDX,2,22,English,1
21376666094667,zhang94666,8888,8888,A231,SDKJDX,2,22,English,1
21376666094668,zhang94667,8888,8888,A231,SDKJDX,2,22,English,1
21376666094669,zhang94668,8888,8888,A231,SDKJDX,2,22,English,1
21376666094670,zhang94669,8888,8888,A231,SDKJDX,2,22,English,1
21376666094671,zhang94670,8888,8888,A231,SDKJDX,2,22,English,1
21376666094672,zhang94671,8888,8888,A231,SDKJDX,2,22,English,1
21376666094673,zhang94672,8888,8888,A231,SDKJDX,2,22,English,1
21376666094674,zhang94673,8888,8888,A231,SDKJDX,2,22,English,1
21376666094675,zhang94674,8888,8888,A231,SDKJDX,2,22,English,1
21376666094676,zhang94675,8888,8888,A231,SDKJDX,2,22,English,1
21376666094677,zhang94676,8888,8888,A231,SDKJDX,2,22,English,1
21376666094678,zhang94677,8888,8888,A231,SDKJDX,2,22,English,1
21376666094679,zhang94678,8888,8888,A231,SDKJDX,2,22,English,1
21376666094680,zhang94679,8888,8888,A231,SDKJDX,2,22,English,1
21376666094681,zhang94680,8888,8888,A231,SDKJDX,2,22,English,1
21376666094682,zhang94681,8888,8888,A231,SDKJDX,2,22,English,1
21376666094683,zhang94682,8888,8888,A231,SDKJDX,2,22,English,1
21376666094684,zhang94683,8888,8888,A231,SDKJDX,2,22,English,1
21376666094685,zhang94684,8888,8888,A231,SDKJDX,2,22,English,1
21376666094686,zhang94685,8888,8888,A231,SDKJDX,2,22,English,1
21376666094687,zhang94686,8888,8888,A231,SDKJDX,2,22,English,1
21376666094688,zhang94687,8888,8888,A231,SDKJDX,2,22,English,1
21376666094689,zhang94688,8888,8888,A231,SDKJDX,2,22,English,1
21376666094690,zhang94689,8888,8888,A231,SDKJDX,2,22,English,1
21376666094691,zhang94690,8888,8888,A231,SDKJDX,2,22,English,1
21376666094692,zhang94691,8888,8888,A231,SDKJDX,2,22,English,1
21376666094693,zhang94692,8888,8888,A231,SDKJDX,2,22,English,1
21376666094694,zhang94693,8888,8888,A231,SDKJDX,2,22,English,1
21376666094695,zhang94694,8888,8888,A231,SDKJDX,2,22,English,1
21376666094696,zhang94695,8888,8888,A231,SDKJDX,2,22,English,1
21376666094697,zhang94696,8888,8888,A231,SDKJDX,2,22,English,1
21376666094698,zhang94697,8888,8888,A231,SDKJDX,2,22,English,1
21376666094699,zhang94698,8888,8888,A231,SDKJDX,2,22,English,1
21376666094700,zhang94699,8888,8888,A231,SDKJDX,2,22,English,1
21376666094701,zhang94700,8888,8888,A231,SDKJDX,2,22,English,1
21376666094702,zhang94701,8888,8888,A231,SDKJDX,2,22,English,1
21376666094703,zhang94702,8888,8888,A231,SDKJDX,2,22,English,1
21376666094704,zhang94703,8888,8888,A231,SDKJDX,2,22,English,1
21376666094705,zhang94704,8888,8888,A231,SDKJDX,2,22,English,1
21376666094706,zhang94705,8888,8888,A231,SDKJDX,2,22,English,1
